cnumber,cnumber2,ptype,pname,month,year,VAN0,VAN1,VAN2,lotnum,city,county,state,country,longitude,latitude,fips,title,thumb_url,small_url,large_url
fsa1998009096/PP,LC-USF33-021133,M4,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations","Carnival, Midway , Amusement Park",1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Tired visitors at the Rutland Fair, Rutland, Vermont",thumb/0370/0379/3c30464_150px.jpg,small/0370/0379/3c30464r.jpg,large/0370/0379/3c30464v.jpg
fsa1998009099/PP,LC-USF33-021134,M2,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Rides,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"The &quot;Ridee-o&quot; at the Rutland Fair, Vermont",thumb/0370/0379/8a36706_150px.jpg,small/0370/0379/8a36706r.jpg,large/0370/0379/8a36706v.jpg
fsa1998009101/PP,LC-USF33-021134,M4,Jack Delano,9,1941,People As Such,Children,"At Fairs, Carnivals",1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"The merry-go-round at the Rutland Fair, Vermont",thumb/0370/0379/8a36708_150px.jpg,small/0370/0379/8a36708r.jpg,large/0370/0379/8a36708v.jpg
fsa1998009111/PP,LC-USF33-021136,M4,Jack Delano,9,1941,NA,NA,NA,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"At a &quot;girlie&quot; sideshow at the Rutland Fair, Rutland, Vermont",thumb/0370/0379/8a36718_150px.jpg,small/0370/0379/8a36718r.jpg,large/0370/0379/8a36718v.jpg
fsa1998009113/PP,LC-USF33-021137,M1,Jack Delano,9,1941,People As Such,Children,Activities,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"At the Rutland Fair, Rutland, Vermont",thumb/0370/0379/8a36720_150px.jpg,small/0370/0379/8a36720r.jpg,large/0370/0379/8a36720v.jpg
fsa1998009117/PP,LC-USF33-021137,M5,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations","Carnival, Midway , Amusement Park",1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Visitors at the Rutland Fair, Rutland, Vermont",thumb/0370/0379/8a36724_150px.jpg,small/0370/0379/8a36724r.jpg,large/0370/0379/8a36724v.jpg
fsa1998009118/PP,LC-USF33-021138,M1,Jack Delano,9,1941,People As Such,Children,"At Fairs, Carnivals",1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"&quot;Pitch till you win&quot; at the Rutland Fair, Rutland, Vermont",thumb/0370/0379/8a36725_150px.jpg,small/0370/0379/8a36725r.jpg,large/0370/0379/8a36725v.jpg
fsa1998009119/PP,LC-USF33-021138,M2,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations","Carnival, Midway , Amusement Park",1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"One of the booths at the Rutland Fair, Vermont",thumb/0370/0379/8a36726_150px.jpg,small/0370/0379/8a36726r.jpg,large/0370/0379/8a36726v.jpg
fsa1998009121/PP,LC-USF33-021138,M4,Jack Delano,9,1941,People As Such,Groups and Individuals,"At Fairs, Carnivals",1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Spectators watching sulky races at the Rutland Fair, Rutland, Vermont",thumb/0370/0379/8a36728_150px.jpg,small/0370/0379/8a36728r.jpg,large/0370/0379/8a36728v.jpg
fsa1998009125/PP,LC-USF33-021139,M3,Jack Delano,9,1941,People As Such,Groups and Individuals,"At Fairs, Carnivals",1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Spectators watching sulky races at the Rutland Fair, Vermont",thumb/0370/0379/8a36732_150px.jpg,small/0370/0379/8a36732r.jpg,large/0370/0379/8a36732v.jpg
fsa1998009129/PP,LC-USF33-021140,M3,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Picnics,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Picnic lunch at the Rutland Fair, Rutland, Vermont",thumb/0370/0379/8a36736_150px.jpg,small/0370/0379/8a36736r.jpg,large/0370/0379/8a36736v.jpg
fsa1998009134/PP,LC-USF33-021141,M5,Jack Delano,8,1941,Social and Personal Activity,Entertainments,Fairs,1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"At the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/8a36741_150px.jpg,small/0380/0380/8a36741r.jpg,large/0380/0380/8a36741v.jpg
fsa1998009135/PP,LC-USF33-021142,M1,Jack Delano,8,1941,Work,Processing and Manufacturing,Photography,1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"Tintype photographer at the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/8a36742_150px.jpg,small/0380/0380/8a36742r.jpg,large/0380/0380/8a36742v.jpg
fsa1998009137/PP,LC-USF33-021142,M3,Jack Delano,8,1941,Work,Processing and Manufacturing,Photography,1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"Essex Junction, Vermont. Tintype photographer at the Champlain Valley Exposition",thumb/0380/0380/8a36744_150px.jpg,small/0380/0380/8a36744r.jpg,large/0380/0380/8a36744v.jpg
fsa1998009139/PP,LC-USF33-021142,M5,Jack Delano,8,1941,People As Such,Groups and Individuals,Old Men,1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"Spectator at the auto races at the Champlain Valley Exposition at Essex Junction, Vermont",thumb/0380/0380/8a36746_150px.jpg,small/0380/0380/8a36746r.jpg,large/0380/0380/8a36746v.jpg
fsa1998009147/PP,LC-USF33-021144,M3,Jack Delano,8,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations","Carnival, Midway , Amusement Park",1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"Lion&#39;s cage at the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/3c25939_150px.jpg,small/0380/0380/3c25939r.jpg,large/0380/0380/3c25939v.jpg
fsa1998009149/PP,LC-USF33-021144,M5,Jack Delano,8,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"&quot;Daredevil&quot; drivers at the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/3c25940_150px.jpg,small/0380/0380/3c25940r.jpg,large/0380/0380/3c25940v.jpg
fsa1998009150/PP,LC-USF33-021145,M1,Jack Delano,8,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations","Carnival, Midway , Amusement Park",1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"Visitors at the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/8a36757_150px.jpg,small/0380/0380/8a36757r.jpg,large/0380/0380/8a36757v.jpg
fsa1998009151/PP,LC-USF33-021145,M2,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/8a36758_150px.jpg,small/0380/0380/8a36758r.jpg,large/0380/0380/8a36758v.jpg
fsa1998009152/PP,LC-USF33-021145,M3,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,Rutland Vermont. Poster advertising a sideshow at the Vermont State Fair,thumb/0380/0380/8a36759_150px.jpg,small/0380/0380/8a36759r.jpg,large/0380/0380/8a36759v.jpg
fsa1998009153/PP,LC-USF33-021145,M4,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/8a36760_150px.jpg,small/0380/0380/8a36760r.jpg,large/0380/0380/8a36760v.jpg
fsa1998009154/PP,LC-USF33-021145,M5,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/3c25937_150px.jpg,small/0380/0380/3c25937r.jpg,large/0380/0380/3c25937v.jpg
fsa1998009155/PP,LC-USF33-021146,M1,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/8a36762_150px.jpg,small/0380/0380/8a36762r.jpg,large/0380/0380/8a36762v.jpg
fsa1998009156/PP,LC-USF33-021146,M2,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/8a36763_150px.jpg,small/0380/0380/8a36763r.jpg,large/0380/0380/8a36763v.jpg
fsa1998009157/PP,LC-USF33-021146,M3,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/8a36764_150px.jpg,small/0380/0380/8a36764r.jpg,large/0380/0380/8a36764v.jpg
fsa1998009158/PP,LC-USF33-021146,M4,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Rutland, Vermont. Poster advertising a sideshow at the Vermont State Fair",thumb/0380/0380/8a36765_150px.jpg,small/0380/0380/8a36765r.jpg,large/0380/0380/8a36765v.jpg
fsa1998009160/PP,LC-USF33-021147,M1,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/8a36767_150px.jpg,small/0380/0380/8a36767r.jpg,large/0380/0380/8a36767v.jpg
fsa1998009161/PP,LC-USF33-021147,M2,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Rutland, Vermont. Poster advertising a sideshow at the Vermont State Fair",thumb/0380/0380/3c29760_150px.jpg,small/0380/0380/3c29760r.jpg,large/0380/0380/3c29760v.jpg
fsa1998009162/PP,LC-USF33-021147,M3,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/8a36769_150px.jpg,small/0380/0380/8a36769r.jpg,large/0380/0380/8a36769v.jpg
fsa1998009163/PP,LC-USF33-021147,M4,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/8a36770_150px.jpg,small/0380/0380/8a36770r.jpg,large/0380/0380/8a36770v.jpg
fsa1998009164/PP,LC-USF33-021148,M1,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/8a36771_150px.jpg,small/0380/0380/8a36771r.jpg,large/0380/0380/8a36771v.jpg
fsa1998009165/PP,LC-USF33-021148,M2,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/8a36772_150px.jpg,small/0380/0380/8a36772r.jpg,large/0380/0380/8a36772v.jpg
fsa1998009166/PP,LC-USF33-021148,M3,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/8a36773_150px.jpg,small/0380/0380/8a36773r.jpg,large/0380/0380/8a36773v.jpg
fsa1998009167/PP,LC-USF33-021149,M1,Jack Delano,9,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1249,Rutland,Rutland County,Vermont,United States,-72.9726065,43.6106237,50021,"Poster advertising sideshow at the Rutland Fair, Rutland, Vermont",thumb/0380/0380/8a36774_150px.jpg,small/0380/0380/8a36774r.jpg,large/0380/0380/8a36774v.jpg
fsa1998009168/PP,LC-USF33-021149,M2,Jack Delano,8,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations",Side Shows,1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"At a sideshow at the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/8a36775_150px.jpg,small/0380/0380/8a36775r.jpg,large/0380/0380/8a36775v.jpg
fsa1998009170/PP,LC-USF33-021149,M4,Jack Delano,8,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations","Carnival, Midway , Amusement Park",1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"Lone visitor at the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/8a36777_150px.jpg,small/0380/0380/8a36777r.jpg,large/0380/0380/8a36777v.jpg
fsa1998009173/PP,LC-USF33-021150,M3,Jack Delano,8,1941,Social and Personal Activity,"Hotels, Restaurants, Clubs, Vacations","Carnival, Midway , Amusement Park",1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"At the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/8a36780_150px.jpg,small/0380/0380/8a36780r.jpg,large/0380/0380/8a36780v.jpg
fsa1998009176/PP,LC-USF33-021151,M1,Jack Delano,8,1941,People As Such,Children,"At Fairs, Carnivals",1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"Children at the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/8a36783_150px.jpg,small/0380/0380/8a36783r.jpg,large/0380/0380/8a36783v.jpg
fsa1998009177/PP,LC-USF33-021151,M2,Jack Delano,8,1941,People As Such,Groups and Individuals,"At Fairs, Carnivals",1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"At the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/8a36784_150px.jpg,small/0380/0380/8a36784r.jpg,large/0380/0380/8a36784v.jpg
fsa1998009181/PP,LC-USF33-021152,M1,Jack Delano,8,1941,Work,Processing and Manufacturing,Photography,1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"Props used by tintype photographer at the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/8a36788_150px.jpg,small/0380/0380/8a36788r.jpg,large/0380/0380/8a36788v.jpg
fsa1998009189/PP,LC-USF33-021153,M4,Jack Delano,8,1941,Social and Personal Activity,Entertainments,Commerce and Industry Exhibits,1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"At the jewelry booth at the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/8a36796_150px.jpg,small/0380/0380/8a36796r.jpg,large/0380/0380/8a36796v.jpg
fsa1998009193/PP,LC-USF33-021154,M3,Jack Delano,8,1941,Social and Personal Activity,Entertainments,Commerce and Industry Exhibits,1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"Demonstrating a vegetable slicer at the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/8a36801_150px.jpg,small/0380/0380/8a36801r.jpg,large/0380/0380/8a36801v.jpg
fsa1998009194/PP,LC-USF33-021154,M4,Jack Delano,8,1941,Social and Personal Activity,Entertainments,Commerce and Industry Exhibits,1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"The Maytag exhibit at the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/3c25941_150px.jpg,small/0380/0380/3c25941r.jpg,large/0380/0380/3c25941v.jpg
fsa1998009200/PP,LC-USF33-021156,M2,Jack Delano,8,1941,Social and Personal Activity,Entertainments,Commerce and Industry Exhibits,1250,Essex Junction,Chittenden County,Vermont,United States,-73.1109604,44.4906054,50007,"Demonstrating kitchen gadgets at the Champlain Valley Exposition, Essex Junction, Vermont",thumb/0380/0380/8a36808_150px.jpg,small/0380/0380/8a36808r.jpg,large/0380/0380/8a36808v.jpg
fsa1998009203/PP,LC-USF33-021157,M2,Jack Delano,9,1941,Religion,General,Clergy,1243,Burlington,Chittenden County,Vermont,United States,-73.212072,44.4758825,50007,"Nuns walking along a street in Burlington, Vermont",thumb/0380/0380/8a36811_150px.jpg,small/0380/0380/8a36811r.jpg,large/0380/0380/8a36811v.jpg
fsa1998009206/PP,LC-USF33-021157,M5,Jack Delano,9,1941,Cities and Towns,Towns and Small Cities,Streets,1243,Saint Albans,Franklin County,Vermont,United States,-73.0831924,44.810879,50011,"Old woman and Pekingese walking along a street in Saint Albans, Vermont",thumb/0380/0380/8a36814_150px.jpg,small/0380/0380/8a36814r.jpg,large/0380/0380/8a36814v.jpg
fsa1998009208/PP,LC-USF33-021158,M2,Jack Delano,9,1941,People As Such,Children,Farm Chores,1236,Fairfield,Franklin County,Vermont,United States,-72.9456936,44.8019921,50011,"One of the children of William Gaynor, FSA (Farm Security Administration) dairy farmer, picking up potatoes on their farm near Fairfield, Vermont",thumb/0380/0380/8a36816_150px.jpg,small/0380/0380/8a36816r.jpg,large/0380/0380/8a36816v.jpg
fsa1998009210/PP,LC-USF33-021158,M4,Jack Delano,9,1941,People As Such,Children,Children with Animals,1236,Fairfield,Franklin County,Vermont,United States,-72.9456936,44.8019921,50011,"One of the Gaynor children playing with his dog on the Gaynor farm near Fairfield, Vermont",thumb/0380/0380/8a36818_150px.jpg,small/0380/0380/8a36818r.jpg,large/0380/0380/8a36818v.jpg
fsa1998009212/PP,LC-USF33-021159,M1,Jack Delano,9,1941,Work,"Agriculture: Crops, Livestock, Ranches",Mjscellaneous Farm Work,1236,Fairfield,Franklin County,Vermont,United States,-72.9456936,44.8019921,50011,"Willian Gaynor and two of his boys going home after an afternoon of picking up potatoes on their farm near Fairfield, Vermont",thumb/0380/0380/8a36820_150px.jpg,small/0380/0380/8a36820r.jpg,large/0380/0380/8a36820v.jpg
fsa1998009213/PP,LC-USF33-021159,M2,Jack Delano,9,1941,Work,"Agriculture: Crops, Livestock, Ranches",Harvesting,1236,Fairfield,Franklin County,Vermont,United States,-72.9456936,44.8019921,50011,"William Gaynor, FSA (Farm Security Administration) dairy farmer, picking up potatoes on his farm near Fairfield, Vermont",thumb/0380/0380/8a36821_150px.jpg,small/0380/0380/8a36821r.jpg,large/0380/0380/8a36821v.jpg
fsa1998009216/PP,LC-USF33-021159,M5,Jack Delano,9,1941,People As Such,Children,Farm Chores,1236,Fairfield,Franklin County,Vermont,United States,-72.9456936,44.8019921,50011,"Children of William Gaynor, FSA (Farm Security Administration) dairy farmer, picking up potatoes on their farm near Fairfield, Vermont",thumb/0380/0380/8a36824_150px.jpg,small/0380/0380/8a36824r.jpg,large/0380/0380/8a36824v.jpg
